ts_from,ts_to,deauth_count,probe_count,beacon_count,eviltwin_max_distinct_bssids,top_sender_deauth,top_sender_probe,top_sender_beacon,top_bssid_deauth_count,top_bssid_deauth_mac,deauth_reason_top,deauth_reason_distinct,top_channel,top_channel_beacon_count,top_channel_deauth_count
1764022546.1588979,1764022547.1588979,5,12,10,0,3,9,5,0,,,0,10,5,0
1764022547.1588979,1764022548.1588979,5,12,14,0,3,9,9,0,,,0,10,9,0
1764022548.1588979,1764022549.1588979,5,12,14,0,3,9,9,0,,,0,10,9,0
1764022579.2776513,1764022580.2776513,0,0,2,0,0,0,2,0,,,0,10,2,0
1764022580.2776513,1764022581.2776513,0,0,6,0,0,0,6,0,,,0,10,6,0
1764022581.2776513,1764022582.2776513,0,0,6,0,0,0,6,0,,,0,10,6,0
1764022582.2776513,1764022583.2776513,0,0,16,0,0,0,16,0,,,0,10,16,0
1764022583.2776513,1764022584.2776513,0,0,24,0,0,0,24,0,,,0,10,24,0
1764022584.2776513,1764022585.2776513,0,0,34,0,0,0,34,0,,,0,10,34,0
1764022585.2776513,1764022586.2776513,0,0,38,0,0,0,38,0,,,0,10,38,0
1764022586.2776513,1764022587.2776513,0,0,47,0,0,0,47,0,,,0,10,47,0
1764022587.2776513,1764022588.2776513,0,0,47,0,0,0,47,0,,,0,10,47,0
1764022588.2776513,1764022589.2776513,0,0,44,0,0,0,44,0,,,0,10,44,0
1764022589.2776513,1764022590.2776513,0,0,44,0,0,0,44,0,,,0,10,44,0
1764022590.2776513,1764022591.2776513,0,0,46,0,0,0,46,0,,,0,10,46,0
1764022591.2776513,1764022592.2776513,0,2,45,0,0,2,44,0,,,0,10,45,0
1764022592.2776513,1764022593.2776513,0,2,44,0,0,2,43,0,,,0,10,44,0
1764022593.2776513,1764022594.2776513,0,2,44,0,0,2,43,0,,,0,10,44,0
1764022594.2776513,1764022595.2776513,0,2,44,0,0,2,43,0,,,0,10,44,0
1764022595.2776513,1764022596.2776513,0,2,44,0,0,2,42,0,,,0,10,44,0
1764022596.2776513,1764022597.2776513,0,2,45,0,0,2,43,0,,,0,10,44,0
1764022597.2776513,1764022598.2776513,0,2,43,0,0,2,41,0,,,0,10,42,0
1764022598.2776513,1764022599.2776513,0,2,31,0,0,2,29,0,,,0,10,30,0
1764022599.2776513,1764022600.2776513,0,2,31,0,0,2,29,0,,,0,10,30,0
1764022600.2776513,1764022601.2776513,0,2,21,0,0,2,19,0,,,0,10,19,0
1764022601.2776513,1764022602.2776513,0,2,19,0,0,2,17,0,,,0,10,17,0
1764022602.2776513,1764022603.2776513,0,2,12,0,0,2,10,0,,,0,10,10,0
1764022603.2776513,1764022604.2776513,0,2,15,0,0,2,13,0,,,0,10,13,0
1764022604.2776513,1764022605.2776513,0,2,13,0,0,2,11,0,,,0,10,11,0
1764022605.2776513,1764022606.2776513,0,2,15,0,0,2,13,0,,,0,10,13,0
1764022606.2776513,1764022607.2776513,0,2,13,0,0,2,11,0,,,0,10,11,0
1764022607.2776513,1764022608.2776513,0,2,14,0,0,2,12,0,,,0,10,12,0
1764022608.2776513,1764022609.2776513,0,2,15,0,0,2,12,0,,,0,10,13,0
1764022609.2776513,1764022610.2776513,0,2,14,0,0,2,11,0,,,0,10,12,0
1764022610.2776513,1764022611.2776513,0,2,13,0,0,2,10,0,,,0,10,11,0
1764022611.2776513,1764022612.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022612.2776513,1764022613.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022613.2776513,1764022614.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022614.2776513,1764022615.2776513,0,2,6,0,0,2,3,0,,,0,10,3,0
1764022615.2776513,1764022616.2776513,0,2,9,0,0,2,6,0,,,0,10,6,0
1764022616.2776513,1764022617.2776513,0,2,12,0,0,2,9,0,,,0,10,9,0
1764022617.2776513,1764022618.2776513,0,2,14,0,0,2,11,0,,,0,10,11,0
1764022618.2776513,1764022619.2776513,0,2,14,0,0,2,11,0,,,0,10,11,0
1764022619.2776513,1764022620.2776513,0,2,19,0,0,2,16,0,,,0,10,16,0
1764022620.2776513,1764022621.2776513,0,2,23,0,0,2,20,0,,,0,10,20,0
1764022621.2776513,1764022622.2776513,0,1,25,0,0,1,22,0,,,0,10,23,0
1764022622.2776513,1764022623.2776513,0,1,31,0,0,1,28,0,,,0,10,29,0
1764022623.2776513,1764022624.2776513,0,1,38,0,0,1,35,0,,,0,10,36,0
1764022624.2776513,1764022625.2776513,0,1,40,0,0,1,37,0,,,0,10,38,0
1764022625.2776513,1764022626.2776513,0,1,39,0,0,1,36,0,,,0,10,37,0
1764022626.2776513,1764022627.2776513,0,1,38,0,0,1,35,0,,,0,10,36,0
1764022627.2776513,1764022628.2776513,0,1,37,0,0,1,34,0,,,0,10,35,0
1764022628.2776513,1764022629.2776513,0,1,38,0,0,1,35,0,,,0,10,36,0
1764022629.2776513,1764022630.2776513,0,1,35,0,0,1,32,0,,,0,10,33,0
1764022630.2776513,1764022631.2776513,0,1,35,0,0,1,32,0,,,0,10,33,0
1764022631.2776513,1764022632.2776513,0,1,31,0,0,1,28,0,,,0,10,28,0
1764022632.2776513,1764022633.2776513,0,1,27,0,0,1,24,0,,,0,10,24,0
1764022633.2776513,1764022634.2776513,0,1,23,0,0,1,20,0,,,0,10,20,0
1764022634.2776513,1764022635.2776513,0,1,23,0,0,1,20,0,,,0,10,20,0
1764022635.2776513,1764022636.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022636.2776513,1764022637.2776513,0,1,17,0,0,1,14,0,,,0,10,14,0
1764022637.2776513,1764022638.2776513,0,1,17,0,0,1,14,0,,,0,10,14,0
1764022638.2776513,1764022639.2776513,0,1,12,0,0,1,9,0,,,0,10,9,0
1764022639.2776513,1764022640.2776513,0,1,12,0,0,1,9,0,,,0,10,9,0
1764022640.2776513,1764022641.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022641.2776513,1764022642.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022642.2776513,1764022643.2776513,0,1,13,0,0,1,10,0,,,0,10,10,0
1764022643.2776513,1764022644.2776513,0,1,16,0,0,1,13,0,,,0,10,13,0
1764022644.2776513,1764022645.2776513,0,1,23,0,0,1,20,0,,,0,10,20,0
1764022645.2776513,1764022646.2776513,0,1,31,0,0,1,28,0,,,0,10,28,0
1764022646.2776513,1764022647.2776513,0,1,34,0,0,1,31,0,,,0,10,31,0
1764022647.2776513,1764022648.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022648.2776513,1764022649.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022649.2776513,1764022650.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022650.2776513,1764022651.2776513,0,1,15,0,0,1,12,0,,,0,10,12,0
1764022651.2776513,1764022652.2776513,0,1,6,0,0,1,3,0,,,0,10,3,0
1764022652.2776513,1764022653.2776513,0,1,6,0,0,1,3,0,,,0,10,3,0
1764022653.2776513,1764022654.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022654.2776513,1764022655.2776513,0,1,7,0,0,1,4,0,,,0,10,4,0
1764022655.2776513,1764022656.2776513,0,1,8,0,0,1,5,0,,,0,10,5,0
1764022656.2776513,1764022657.2776513,0,1,9,0,0,1,6,0,,,0,10,6,0
1764022657.2776513,1764022658.2776513,0,1,14,0,0,1,11,0,,,0,10,11,0
1764022658.2776513,1764022659.2776513,0,1,20,0,0,1,17,0,,,0,10,18,0
1764022659.2776513,1764022660.2776513,0,1,25,0,0,1,22,0,,,0,10,23,0
1764022660.2776513,1764022661.2776513,0,1,30,0,0,1,27,0,,,0,10,28,0
1764022661.2776513,1764022662.2776513,0,1,38,0,0,1,34,0,,,0,10,36,0
1764022662.2776513,1764022663.2776513,0,1,40,0,0,1,36,0,,,0,10,39,0
1764022663.2776513,1764022664.2776513,0,1,40,0,0,1,36,0,,,0,10,38,0
1764022664.2776513,1764022665.2776513,0,1,43,0,0,1,39,0,,,0,10,41,0
1764022665.2776513,1764022666.2776513,0,1,43,0,0,1,39,0,,,0,10,42,0
1764022666.2776513,1764022667.2776513,0,1,42,0,0,1,38,0,,,0,10,40,0
1764022667.2776513,1764022668.2776513,0,1,44,0,0,1,40,0,,,0,10,41,0
1764022668.2776513,1764022669.2776513,0,1,46,0,0,1,42,0,,,0,10,43,0
1764022669.2776513,1764022670.2776513,0,1,45,0,0,1,41,0,,,0,10,43,0
1764022670.2776513,1764022671.2776513,0,1,39,0,0,1,35,0,,,0,10,37,0
1764022671.2776513,1764022672.2776513,0,1,39,0,0,1,35,0,,,0,10,37,0
1764022672.2776513,1764022673.2776513,0,1,30,0,0,1,26,0,,,0,10,28,0
1764022673.2776513,1764022674.2776513,0,1,13,0,0,1,9,0,,,0,10,9,0
1764022674.2776513,1764022675.2776513,0,1,13,0,0,1,9,0,,,0,10,9,0
1764022675.2776513,1764022676.2776513,0,1,5,0,0,1,2,0,,,0,10,1,0
1764022676.2776513,1764022677.2776513,0,1,5,0,0,1,2,0,,,0,10,1,0
1764022677.2776513,1764022678.2776513,0,1,5,0,0,1,2,0,,,0,10,1,0
1764022678.2776513,1764022679.2776513,0,1,5,0,0,1,2,0,,,0,10,1,0
1764022679.2776513,1764022680.2776513,0,1,5,0,0,1,2,0,,,0,10,1,0
1764022680.2776513,1764022681.2776513,0,1,5,0,0,1,2,0,,,0,10,1,0
1764022681.2776513,1764022682.2776513,0,1,6,0,0,1,2,0,,,0,10,2,0
1764022682.2776513,1764022683.2776513,0,1,6,0,0,1,2,0,,,0,10,2,0
1764022683.2776513,1764022684.2776513,0,1,7,0,0,1,4,0,,,0,10,5,0
1764022684.2776513,1764022685.2776513,0,1,10,0,0,1,7,0,,,0,10,8,0
1764022685.2776513,1764022686.2776513,0,1,12,0,0,1,8,0,,,0,10,10,0
1764022686.2776513,1764022687.2776513,0,1,12,0,0,1,8,0,,,0,10,10,0
1764022687.2776513,1764022688.2776513,0,1,12,0,0,1,8,0,,,0,10,10,0
1764022688.2776513,1764022689.2776513,0,1,15,0,0,1,11,0,,,0,10,12,0
1764022689.2776513,1764022690.2776513,0,1,16,0,0,1,12,0,,,0,10,13,0
1764022690.2776513,1764022691.2776513,0,1,16,0,0,1,12,0,,,0,10,12,0
1764022691.2776513,1764022692.2776513,0,1,21,0,0,1,17,0,,,0,10,17,0
1764022692.2776513,1764022693.2776513,0,1,19,0,0,1,15,0,,,0,10,15,0
1764022693.2776513,1764022694.2776513,0,1,19,0,0,1,15,0,,,0,10,15,0
1764022694.2776513,1764022695.2776513,0,1,20,0,0,1,16,0,,,0,10,16,0
1764022695.2776513,1764022696.2776513,0,1,23,0,0,1,20,0,,,0,10,21,0
1764022696.2776513,1764022697.2776513,0,1,25,0,0,1,22,0,,,0,10,23,0
1764022697.2776513,1764022698.2776513,0,1,25,0,0,1,21,0,,,0,10,24,0
1764022698.2776513,1764022699.2776513,0,1,27,0,0,1,23,0,,,0,10,26,0
1764022699.2776513,1764022700.2776513,0,1,24,0,0,1,20,0,,,0,10,23,0
1764022700.2776513,1764022701.2776513,0,1,17,0,0,1,13,0,,,0,10,15,0
1764022701.2776513,1764022702.2776513,0,1,17,0,0,1,13,0,,,0,10,15,0
1764022702.2776513,1764022703.2776513,0,1,14,0,0,1,10,0,,,0,10,11,0
1764022703.2776513,1764022704.2776513,0,1,14,0,0,1,10,0,,,0,10,10,0
1764022704.2776513,1764022705.2776513,0,1,14,0,0,1,10,0,,,0,10,10,0
1764022705.2776513,1764022706.2776513,0,1,14,0,0,1,10,0,,,0,10,11,0
1764022706.2776513,1764022707.2776513,0,1,14,0,0,1,10,0,,,0,10,11,0
1764022707.2776513,1764022708.2776513,0,1,12,0,0,1,5,0,,,0,10,9,0
1764022708.2776513,1764022709.2776513,0,1,12,0,0,1,5,0,,,0,10,9,0
1764022709.2776513,1764022710.2776513,0,1,9,0,0,1,5,0,,,0,10,2,0
1764022710.2776513,1764022711.2776513,0,1,9,0,0,1,5,0,,,0,10,2,0
1764022711.2776513,1764022712.2776513,0,1,9,0,0,1,5,0,,,0,10,2,0
1764022712.2776513,1764022713.2776513,0,1,9,0,0,1,5,0,,,0,10,2,0
1764022713.2776513,1764022714.2776513,0,1,9,0,0,1,5,0,,,0,10,2,0
1764022714.2776513,1764022715.2776513,0,1,9,0,0,1,5,0,,,0,10,2,0
1764022715.2776513,1764022716.2776513,0,1,6,0,0,1,2,0,,,0,10,4,0
1764022716.2776513,1764022717.2776513,0,1,11,0,0,1,6,0,,,0,10,9,0
1764022717.2776513,1764022718.2776513,0,1,12,0,0,1,7,0,,,0,10,9,0
1764022718.2776513,1764022719.2776513,0,1,12,0,0,1,7,0,,,0,10,9,0
1764022719.2776513,1764022720.2776513,0,1,19,0,0,1,14,0,,,0,10,15,0
1764022720.2776513,1764022721.2776513,0,1,22,0,0,1,17,0,,,0,10,18,0
1764022721.2776513,1764022722.2776513,0,1,24,0,0,1,19,0,,,0,10,19,0
1764022722.2776513,1764022723.2776513,0,1,27,0,0,1,22,0,,,0,10,22,0
1764022723.2776513,1764022724.2776513,0,1,23,0,0,1,18,0,,,0,10,18,0
1764022724.2776513,1764022725.2776513,0,1,24,0,0,1,19,0,,,0,10,19,0
1764022725.2776513,1764022726.2776513,0,1,22,0,0,1,17,0,,,0,10,17,0
1764022726.2776513,1764022727.2776513,0,1,19,0,0,1,14,0,,,0,10,12,0
1764022727.2776513,1764022728.2776513,0,1,9,0,0,1,4,0,,,0,10,4,0
1764022728.2776513,1764022729.2776513,0,1,9,0,0,1,4,0,,,0,10,4,0
1764022729.2776513,1764022730.2776513,0,1,9,0,0,1,4,0,,,0,10,4,0
1764022730.2776513,1764022731.2776513,0,1,9,0,0,1,4,0,,,0,10,2,0
1764022731.2776513,1764022732.2776513,0,1,9,0,0,1,4,0,,,0,10,2,0
1764022732.2776513,1764022733.2776513,0,1,9,0,0,1,4,0,,,0,10,5,0
1764022733.2776513,1764022734.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022734.2776513,1764022735.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022735.2776513,1764022736.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022736.2776513,1764022737.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022737.2776513,1764022738.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022738.2776513,1764022739.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022739.2776513,1764022740.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022740.2776513,1764022741.2776513,0,1,6,0,0,1,2,0,,,0,10,1,0
1764022741.2776513,1764022742.2776513,0,1,7,0,0,1,2,0,,,0,10,2,0
1764022742.2776513,1764022743.2776513,0,1,7,0,0,1,2,0,,,0,10,2,0
1764022743.2776513,1764022744.2776513,0,3,11,0,0,2,5,0,,,0,10,6,0
1764022744.2776513,1764022745.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022745.2776513,1764022746.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022746.2776513,1764022747.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022747.2776513,1764022748.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022748.2776513,1764022749.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022749.2776513,1764022750.2776513,0,3,13,0,0,2,8,0,,,0,10,9,0
1764022750.2776513,1764022751.2776513,0,3,16,0,0,2,11,0,,,0,10,12,0
1764022751.2776513,1764022752.2776513,0,3,25,0,0,2,20,0,,,0,10,21,0
1764022752.2776513,1764022753.2776513,0,3,32,0,0,2,27,0,,,0,10,28,0
1764022753.2776513,1764022754.2776513,0,3,41,0,0,2,36,0,,,0,10,37,0
1764022754.2776513,1764022755.2776513,0,3,42,0,0,2,37,0,,,0,10,38,0
1764022755.2776513,1764022756.2776513,0,3,45,0,0,2,40,0,,,0,10,40,0
1764022756.2776513,1764022757.2776513,0,3,46,0,0,2,41,0,,,0,10,41,0
1764022757.2776513,1764022758.2776513,0,3,47,0,0,2,42,0,,,0,10,42,0
1764022758.2776513,1764022759.2776513,0,3,45,0,0,2,40,0,,,0,10,42,0
1764022759.2776513,1764022760.2776513,0,3,36,0,0,2,30,0,,,0,10,33,0
1764022760.2776513,1764022761.2776513,0,3,15,0,0,2,9,0,,,0,10,10,0
1764022761.2776513,1764022762.2776513,0,3,15,0,0,2,9,0,,,0,10,10,0
1764022762.2776513,1764022763.2776513,0,3,15,0,0,2,9,0,,,0,10,10,0
1764022763.2776513,1764022764.2776513,0,3,12,0,0,2,7,0,,,0,10,8,0
1764022764.2776513,1764022765.2776513,0,3,17,0,0,2,12,0,,,0,10,13,0
1764022765.2776513,1764022766.2776513,0,3,21,0,0,2,16,0,,,0,10,17,0
1764022766.2776513,1764022767.2776513,0,3,21,0,0,2,16,0,,,0,10,18,0
1764022767.2776513,1764022768.2776513,0,3,14,0,0,2,8,0,,,0,10,10,0
1764022768.2776513,1764022769.2776513,0,3,14,0,0,2,8,0,,,0,10,10,0
1764022769.2776513,1764022770.2776513,0,3,14,0,0,2,8,0,,,0,10,10,0
1764022770.2776513,1764022771.2776513,0,3,17,0,0,2,11,0,,,0,10,11,0
1764022771.2776513,1764022772.2776513,0,3,7,0,0,2,2,0,,,0,10,1,0
1764022772.2776513,1764022773.2776513,0,3,7,0,0,2,2,0,,,0,10,1,0
1764022773.2776513,1764022774.2776513,0,3,7,0,0,2,2,0,,,0,10,1,0
1764022774.2776513,1764022775.2776513,0,3,7,0,0,2,2,0,,,0,10,1,0
1764022775.2776513,1764022776.2776513,0,3,7,0,0,2,2,0,,,0,10,1,0
1764022776.2776513,1764022777.2776513,0,3,8,0,0,2,2,0,,,0,10,2,0
1764022777.2776513,1764022778.2776513,0,3,8,0,0,2,2,0,,,0,10,2,0
1764022778.2776513,1764022779.2776513,0,3,8,0,0,2,2,0,,,0,10,2,0
1764022779.2776513,1764022780.2776513,0,3,9,0,0,2,3,0,,,0,10,3,0
1764022780.2776513,1764022781.2776513,0,3,10,0,0,2,4,0,,,0,10,4,0
1764022781.2776513,1764022782.2776513,0,3,18,0,0,2,12,0,,,0,10,12,0
1764022782.2776513,1764022783.2776513,0,3,22,0,0,2,16,0,,,0,10,16,0
1764022783.2776513,1764022784.2776513,0,3,28,0,0,2,22,0,,,0,10,22,0
1764022784.2776513,1764022785.2776513,0,3,32,0,0,2,26,0,,,0,10,26,0
1764022785.2776513,1764022786.2776513,0,3,38,0,0,2,32,0,,,0,10,32,0
1764022786.2776513,1764022787.2776513,0,3,36,0,0,2,30,0,,,0,10,28,0
1764022787.2776513,1764022788.2776513,0,3,36,0,0,2,30,0,,,0,10,23,0
1764022788.2776513,1764022789.2776513,0,3,24,0,0,2,18,0,,,0,10,19,0
1764022789.2776513,1764022790.2776513,0,3,23,0,0,2,17,0,,,0,10,18,0
1764022790.2776513,1764022791.2776513,0,3,15,0,0,2,9,0,,,0,10,9,0
1764022791.2776513,1764022792.2776513,0,3,15,0,0,2,9,0,,,0,10,9,0
1764022792.2776513,1764022793.2776513,0,3,18,0,0,2,12,0,,,0,10,12,0
1764022793.2776513,1764022794.2776513,0,3,12,0,0,2,6,0,,,0,10,6,0
1764022794.2776513,1764022795.2776513,0,3,12,0,0,2,6,0,,,0,10,6,0
1764022795.2776513,1764022796.2776513,0,3,12,0,0,2,6,0,,,0,10,5,0
1764022796.2776513,1764022797.2776513,0,3,12,0,0,2,6,0,,,0,10,5,0
1764022797.2776513,1764022798.2776513,0,3,12,0,0,2,6,0,,,0,10,2,0
1764022798.2776513,1764022799.2776513,0,3,12,0,0,2,6,0,,,0,10,1,0
1764022799.2776513,1764022800.2776513,0,3,12,0,0,2,6,0,,,0,10,1,0
1764022800.2776513,1764022801.2776513,0,3,12,0,0,2,6,0,,,0,,0,0
1764022801.2776513,1764022802.2776513,0,3,6,0,0,2,2,0,,,0,10,2,0
1764022802.2776513,1764022803.2776513,0,3,6,0,0,2,2,0,,,0,10,2,0
1764022803.2776513,1764022804.2776513,0,3,6,0,0,2,2,0,,,0,10,2,0
1764022804.2776513,1764022805.2776513,0,3,6,0,0,2,2,0,,,0,10,2,0
1764022805.2776513,1764022806.2776513,0,3,7,0,0,2,2,0,,,0,10,3,0
1764022806.2776513,1764022807.2776513,0,3,14,0,0,2,9,0,,,0,10,9,0
1764022807.2776513,1764022808.2776513,0,3,20,0,0,2,15,0,,,0,10,15,0
1764022808.2776513,1764022809.2776513,0,3,20,0,0,2,15,0,,,0,10,15,0
1764022809.2776513,1764022810.2776513,0,3,20,0,0,2,15,0,,,0,10,15,0
1764022810.2776513,1764022811.2776513,0,3,20,0,0,2,15,0,,,0,10,14,0
1764022811.2776513,1764022812.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022812.2776513,1764022813.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022813.2776513,1764022814.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022814.2776513,1764022815.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022815.2776513,1764022816.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022816.2776513,1764022817.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022817.2776513,1764022818.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022818.2776513,1764022819.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022819.2776513,1764022820.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022820.2776513,1764022821.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022821.2776513,1764022822.2776513,0,3,6,0,0,2,2,0,,,0,10,1,0
1764022822.2776513,1764022823.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022823.2776513,1764022824.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022824.2776513,1764022825.2776513,0,3,9,0,0,2,4,0,,,0,10,4,0
1764022825.2776513,1764022826.2776513,0,3,9,0,0,2,4,0,,,0,10,4,0
1764022826.2776513,1764022827.2776513,0,3,10,0,0,2,5,0,,,0,10,5,0
1764022827.2776513,1764022828.2776513,0,3,10,0,0,2,5,0,,,0,10,5,0
1764022828.2776513,1764022829.2776513,0,3,11,0,0,2,6,0,,,0,10,6,0
1764022829.2776513,1764022830.2776513,0,3,18,0,0,2,13,0,,,0,10,13,0
1764022830.2776513,1764022831.2776513,0,3,21,0,0,2,16,0,,,0,10,17,0
1764022831.2776513,1764022832.2776513,0,3,18,0,0,2,13,0,,,0,10,14,0
1764022832.2776513,1764022833.2776513,0,3,18,0,0,2,13,0,,,0,10,14,0
1764022833.2776513,1764022834.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022834.2776513,1764022835.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022835.2776513,1764022836.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022836.2776513,1764022837.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022837.2776513,1764022838.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022838.2776513,1764022839.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022839.2776513,1764022840.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022840.2776513,1764022841.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022841.2776513,1764022842.2776513,0,3,8,0,0,2,2,0,,,0,10,3,0
1764022842.2776513,1764022843.2776513,0,3,8,0,0,2,2,0,,,0,10,3,0
1764022843.2776513,1764022844.2776513,0,3,8,0,0,2,2,0,,,0,10,3,0
1764022844.2776513,1764022845.2776513,0,3,7,0,0,2,2,0,,,0,10,4,0
1764022845.2776513,1764022846.2776513,0,3,6,0,0,2,1,0,,,0,10,3,0
1764022846.2776513,1764022847.2776513,0,3,6,0,0,2,1,0,,,0,10,3,0
1764022847.2776513,1764022848.2776513,0,3,6,0,0,2,1,0,,,0,10,3,0
1764022848.2776513,1764022849.2776513,0,3,6,0,0,2,1,0,,,0,10,1,0
1764022849.2776513,1764022850.2776513,0,3,6,0,0,2,1,0,,,0,10,1,0
1764022850.2776513,1764022851.2776513,0,3,6,0,0,2,1,0,,,0,10,1,0
1764022851.2776513,1764022852.2776513,0,3,6,0,0,2,1,0,,,0,10,1,0
1764022852.2776513,1764022853.2776513,0,3,6,0,0,2,1,0,,,0,10,1,0
1764022853.2776513,1764022854.2776513,0,3,6,0,0,2,1,0,,,0,10,1,0
1764022854.2776513,1764022855.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022855.2776513,1764022856.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022856.2776513,1764022857.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022857.2776513,1764022858.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022858.2776513,1764022859.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
1764022859.2776513,1764022860.2776513,0,3,8,0,0,2,3,0,,,0,10,2,0
1764022860.2776513,1764022861.2776513,0,3,8,0,0,2,3,0,,,0,10,1,0
1764022861.2776513,1764022862.2776513,0,3,7,0,0,2,2,0,,,0,10,2,0
1764022862.2776513,1764022863.2776513,0,3,8,0,0,2,3,0,,,0,10,3,0
